,Nama Pengguna,Teks Ulasan,Rating Bintang,Tanggal Ulasan,Jumlah Likes,Ulasan Bersih,bahasa,auto_labels,auto_labels_list
176,Pengguna Google,i like it,5,2025-06-17 14:24:30,0,i like it,pendek,"{'sequence': 'i like it', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Grafis', 'Optimalisasi', 'Gameplay', 'Bugs & Error'], 'scores': [0.4435232877731323, 0.42972317337989807, 0.42547547817230225, 0.4222111999988556, 0.4177098870277405, 0.41701191663742065, 0.41597098112106323]}",[]
177,Pengguna Google,lag parah,4,2025-06-17 14:23:43,0,lag parah,pendek,"{'sequence': 'lag parah', 'labels': ['Monetisasi & Gacha', 'Gameplay', 'Komunitas', 'Cerita', 'Grafis', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.4131782054901123, 0.40700003504753113, 0.40530160069465637, 0.40159890055656433, 0.39867541193962097, 0.3947201073169708, 0.3855378031730652]}",[]
178,Pengguna Google,dari segi game play sama sama grafis udh bagus banget si tapi sayang g ada sub indo nya jadi kadang kalo lagi main story rada g ketangkep alurnya,5,2025-06-17 14:17:49,1,segi game play sama sama grafis udh bagus banget si sayang g sub indo jadi kadang kalau main story rada g ketangkep alur,id,"{'sequence': 'segi game play sama sama grafis udh bagus banget si sayang g sub indo jadi kadang kalau main story rada g ketangkep alur', 'labels': ['Komunitas', 'Grafis', 'Gameplay', 'Monetisasi & Gacha', 'Optimalisasi', 'Cerita', 'Bugs & Error'], 'scores': [0.43752095103263855, 0.4358077049255371, 0.4341307282447815, 0.4337146580219269, 0.4332124590873718, 0.4326772689819336, 0.4250258207321167]}",[]
179,Pengguna Google,kerja bagus,5,2025-06-17 14:13:33,0,kerja bagus,id,"{'sequence': 'kerja bagus', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Grafis', 'Cerita', 'Gameplay', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.4193390905857086, 0.4162403643131256, 0.41349413990974426, 0.4089224636554718, 0.40790316462516785, 0.4076947867870331, 0.39317986369132996]}",[]
180,Pengguna Google,Cipset naga 870 di septimont masih lag parah help kuro optimalisasi lagi,4,2025-06-17 14:01:47,3,cipset naga septimont lag parah help kuro optimalisasi,tl,"{'sequence': 'cipset naga septimont lag parah help kuro optimalisasi', 'labels': ['Komunitas', 'Grafis', 'Monetisasi & Gacha', 'Optimalisasi', 'Gameplay', 'Bugs & Error', 'Cerita'], 'scores': [0.44132670760154724, 0.4388987123966217, 0.43635648488998413, 0.43302616477012634, 0.4247646629810333, 0.42418721318244934, 0.4230930209159851]}",[]
181,Pengguna Google,"please ini game jangan deadd game sebagus ini, sesempurna ini dari segi battle open world nya udah kaya game PC, baru kali ini gw nemu game sesempurna ini, cuma ya 1 minus nya ga ada sub indo itu aja si 🙏",5,2025-06-17 14:01:28,1,please game jangan deadd game bagus sempurna dari segi battle open world udah kaya game pc baru kali gw nemu game sempurna cuma minus ada sub indo saja si,id,"{'sequence': 'please game jangan deadd game bagus sempurna dari segi battle open world udah kaya game pc baru kali gw nemu game sempurna cuma minus ada sub indo saja si', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Gameplay', 'Cerita', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.42524003982543945, 0.4233187139034271, 0.42244893312454224, 0.4211578667163849, 0.4206661880016327, 0.42025089263916016, 0.41989991068840027]}",[]
182,Pengguna Google,mkasi kuro,5,2025-06-17 13:44:54,1,mkasi kuro,sw,"{'sequence': 'mkasi kuro', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Gameplay', 'Grafis', 'Bugs & Error', 'Optimalisasi'], 'scores': [0.46365436911582947, 0.4500173032283783, 0.4466868042945862, 0.44217339158058167, 0.43903887271881104, 0.4356040358543396, 0.433014452457428]}",[]
183,Pengguna Google,"Game nya gampang banget loh ler ler, gila sih bansos nya itu loh ga pelit² rek☺",5,2025-06-17 13:40:56,1,game gampang banget loh ler ler gila bansos loh pelit rek,tl,"{'sequence': 'game gampang banget loh ler ler gila bansos loh pelit rek', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Gameplay', 'Optimalisasi', 'Grafis', 'Cerita', 'Bugs & Error'], 'scores': [0.4423361122608185, 0.43929144740104675, 0.4385703206062317, 0.43796467781066895, 0.436952143907547, 0.4343401789665222, 0.4284002184867859]}",[]
184,Pengguna Google,My device is force closed itself please update the game,2,2025-06-17 13:25:39,0,my device is force closed itself please update the game,en,"{'sequence': 'my device is force closed itself please update the game', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Gameplay', 'Grafis', 'Optimalisasi', 'Cerita', 'Bugs & Error'], 'scores': [0.4203595817089081, 0.4137096107006073, 0.41057106852531433, 0.40961816906929016, 0.4069836437702179, 0.40643197298049927, 0.4057178497314453]}",[]
185,Pengguna Google,game nya bagus,5,2025-06-17 13:17:43,0,game bagus,tl,"{'sequence': 'game bagus', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Gameplay', 'Optimalisasi', 'Cerita', 'Bugs & Error'], 'scores': [0.42748549580574036, 0.41722407937049866, 0.4149799048900604, 0.40886807441711426, 0.4083011746406555, 0.40813031792640686, 0.4060801565647125]}",[]
186,Pengguna Google,oke jadi hari telah terjadi bug yang di mana setiap kali login akan memuat shader yang di mana masalah ini membuat waktu login mejadi lama sudah beberapa kali saya relog masih sama saja,3,2025-06-17 13:07:12,1,oke jadi hari jadi bug di mana kali login muat shader di mana masalah buat waktu login mejadi lama beberapa kali relog sama,id,"{'sequence': 'oke jadi hari jadi bug di mana kali login muat shader di mana masalah buat waktu login mejadi lama beberapa kali relog sama', 'labels': ['Optimalisasi', 'Grafis', 'Komunitas', 'Monetisasi & Gacha', 'Gameplay', 'Bugs & Error', 'Cerita'], 'scores': [0.44941210746765137, 0.44411519169807434, 0.4437146484851837, 0.4435160160064697, 0.43250927329063416, 0.43247532844543457, 0.4288954436779022]}",[]
187,Pengguna Google,game nya sangat seru dan menantang.apalagi kalo solo danjin sangat menyenangkan,5,2025-06-17 13:06:54,1,game sangat seru menantangapalagi kalau solo danjin sangat senang,id,"{'sequence': 'game sangat seru menantangapalagi kalau solo danjin sangat senang', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Gameplay', 'Optimalisasi', 'Cerita', 'Grafis', 'Bugs & Error'], 'scores': [0.4300359785556793, 0.42943474650382996, 0.4283349812030792, 0.4267764687538147, 0.42548906803131104, 0.424694687128067, 0.41854846477508545]}",[]
188,Pengguna Google,mantap,5,2025-06-17 12:56:57,0,mantap,pendek,"{'sequence': 'mantap', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Cerita', 'Gameplay', 'Grafis', 'Bugs & Error'], 'scores': [0.442288339138031, 0.44008710980415344, 0.42815080285072327, 0.42797842621803284, 0.42764046788215637, 0.42674145102500916, 0.4172596335411072]}",[]
189,Pengguna Google,Banyakin Lagi Min Bansosnya :v,5,2025-06-17 12:28:16,1,banyakin min bansosnya v,tl,"{'sequence': 'banyakin min bansosnya v', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Grafis', 'Optimalisasi', 'Gameplay', 'Bugs & Error'], 'scores': [0.4555252194404602, 0.44572922587394714, 0.4410061240196228, 0.4398033618927002, 0.4380623996257782, 0.4312443733215332, 0.4254707992076874]}",[]
190,Pengguna Google,Aku turunin rating google buat mini event permanent“All Out! Towards the Peaks of Prestige”di bagian 2.4.1 story septimont ini event bukan skill issue tapi bukan pula golden timing phase buat menyelesaikan di bilang gambling pun keterlaluan buat lawan boss moga kedepannya jangan buat mini event TGC card regouelike begini aku tamu tahun lalu kalah sama game sebelah ini sangat menyakitkan tapi jangan menyerah kuro moga tahun ini atau tapi depan memenangkan award untuk pertama kalinya sekian....,5,2025-06-17 11:50:20,2,aku turunin rating google buat mini event permanentall out towards the peaks of prestigedi bagi story septimont event bukan skill issue bukan golden timing phase buat selesai bilang gambling terlalu buat lawan boss moga depan jangan buat mini event tgc card regouelike begini aku tamu tahun lalu kalah sama game belah sangat sakit jangan serah kuro moga tahun atau depan menang award pertama kali sekian,id,"{'sequence': 'aku turunin rating google buat mini event permanentall out towards the peaks of prestigedi bagi story septimont event bukan skill issue bukan golden timing phase buat selesai bilang gambling terlalu buat lawan boss moga depan jangan buat mini event tgc card regouelike begini aku tamu tahun lalu kalah sama game belah sangat sakit jangan serah kuro moga tahun atau depan menang award pertama kali sekian', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Gameplay', 'Grafis', 'Cerita', 'Bugs & Error', 'Optimalisasi'], 'scores': [0.4431099593639374, 0.44193947315216064, 0.4418489933013916, 0.4415775239467621, 0.44006994366645813, 0.43998926877975464, 0.43978068232536316]}",[]
191,Pengguna Google,good,5,2025-06-17 11:43:44,0,good,pendek,"{'sequence': 'good', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Bugs & Error', 'Gameplay', 'Grafis', 'Optimalisasi'], 'scores': [0.42820629477500916, 0.41246387362480164, 0.40612608194351196, 0.4049496054649353, 0.404572457075119, 0.40378931164741516, 0.3938816487789154]}",[]
192,Pengguna Google,game bagus tpi sayang terlalu berat helio g99 gakuat cik grafik paling rendah buat war aduh ngelagnya untuk perbandingan menurut pribadi gw beratan ini daripada game sebela dan lebih bagus ini + detailnya waduh banget bahkan rumputnya pun dibikin satu satu dan daunnya mulus banget makannya berat hehe dan bagusnya blom ada sub indo jadi bisa belajar bahasa Inggris sekalian,4,2025-06-17 11:42:57,0,game bagus tpi sayang terlalu berat hio g gakuat cik grafik paling rendah buat war aduh ngelagnya banding pribadi gw rat daripada game bela lebih bagus detail waduh banget bahkan rumput bikin satu satu daun mulus banget makan berat hehe bagus blom sub indo jadi ajar bahasa inggris sekali,id,"{'sequence': 'game bagus tpi sayang terlalu berat hio g gakuat cik grafik paling rendah buat war aduh ngelagnya banding pribadi gw rat daripada game bela lebih bagus detail waduh banget bahkan rumput bikin satu satu daun mulus banget makan berat hehe bagus blom sub indo jadi ajar bahasa inggris sekali', 'labels': ['Grafis', 'Monetisasi & Gacha', 'Optimalisasi', 'Komunitas', 'Gameplay', 'Bugs & Error', 'Cerita'], 'scores': [0.4397628903388977, 0.4394531548023224, 0.43897631764411926, 0.438538134098053, 0.4371407926082611, 0.4363664984703064, 0.4357781410217285]}",[]
193,Pengguna Google,pls bahasa indo😭,5,2025-06-17 11:00:13,0,pls bahasa indo,tl,"{'sequence': 'pls bahasa indo', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Cerita', 'Grafis', 'Gameplay', 'Bugs & Error', 'Optimalisasi'], 'scores': [0.4450913369655609, 0.4383874833583832, 0.43571680784225464, 0.4287814199924469, 0.4273340404033661, 0.4183405339717865, 0.4183315336704254]}",[]
194,Pengguna Google,"dari segi story,grafik, karakter semua bagus tapi kalo bisa tambahin bahasa Indonesia kalo GK bisa juga Gkpapa asalkan gamenya masih bagus dan GK banyak bug",5,2025-06-17 10:46:50,1,segi storygrafik karakter semua bagus kalau tambahin bahasa indonesia kalau gk juga gkpapa asal gamenya bagus gk banyak bug,id,"{'sequence': 'segi storygrafik karakter semua bagus kalau tambahin bahasa indonesia kalau gk juga gkpapa asal gamenya bagus gk banyak bug', 'labels': ['Komunitas', 'Grafis', 'Monetisasi & Gacha', 'Cerita', 'Gameplay', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.46234655380249023, 0.46203458309173584, 0.46043896675109863, 0.45793265104293823, 0.4568280279636383, 0.4555177688598633, 0.4548150897026062]}",[]
195,Pengguna Google,Perpaduan game ini sangat Harmonis Andara Budaya dan Teknologi yang Seimbang,5,2025-06-17 10:03:17,0,padu game sangat harmonis andara budaya teknologi imbang,id,"{'sequence': 'padu game sangat harmonis andara budaya teknologi imbang', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Cerita', 'Optimalisasi', 'Bugs & Error', 'Gameplay'], 'scores': [0.4386279582977295, 0.4353591203689575, 0.4300083816051483, 0.4275737404823303, 0.4266892969608307, 0.4184042811393738, 0.41787248849868774]}",[]
196,Pengguna Google,"Pertama kali main game open world, langsung jadi game paling favoritku. Semoga konsisten terus👍🏻",5,2025-06-17 09:49:49,0,pertama kali main game open world langsung jadi game paling favorit moga konsisten terus,id,"{'sequence': 'pertama kali main game open world langsung jadi game paling favorit moga konsisten terus', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Gameplay', 'Cerita', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.4952893853187561, 0.4925098419189453, 0.4903693199157715, 0.4902547299861908, 0.4884389042854309, 0.48783227801322937, 0.48120978474617004]}",[]
197,Pengguna Google,perkembangan nya cepet bangt pedahal baru 1 tahun,5,2025-06-17 09:21:07,0,kembang cepet bangt pedahal baru tahun,id,"{'sequence': 'kembang cepet bangt pedahal baru tahun', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Grafis', 'Bugs & Error', 'Gameplay', 'Optimalisasi'], 'scores': [0.45470505952835083, 0.4423167407512665, 0.43952712416648865, 0.4352160394191742, 0.4340902864933014, 0.4334038197994232, 0.43290138244628906]}",[]
198,Pengguna Google,fav game..,5,2025-06-17 09:08:01,0,fav game,pendek,"{'sequence': 'fav game', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Gameplay', 'Grafis', 'Bugs & Error', 'Optimalisasi'], 'scores': [0.447605162858963, 0.43519455194473267, 0.43182218074798584, 0.4272667169570923, 0.42579010128974915, 0.42087259888648987, 0.41876715421676636]}",[]
199,Pengguna Google,gacor kangg,5,2025-06-17 08:40:04,0,gacor kangg,tl,"{'sequence': 'gacor kangg', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Cerita', 'Gameplay', 'Bugs & Error', 'Optimalisasi'], 'scores': [0.44944635033607483, 0.43575266003608704, 0.4286145865917206, 0.4273168444633484, 0.4268784821033478, 0.42202699184417725, 0.42016568779945374]}",[]
200,Pengguna Google,"geme nya bagus,kalo yang kurang menurut saya cuma bahasa Indonesia nya engga ada jadi aga susah main nya",3,2025-06-17 08:26:28,0,geme baguskalo kurang saya cuma bahasa indonesia engga jadi aga susah main,id,"{'sequence': 'geme baguskalo kurang saya cuma bahasa indonesia engga jadi aga susah main', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Cerita', 'Optimalisasi', 'Bugs & Error', 'Gameplay'], 'scores': [0.43301111459732056, 0.4320952892303467, 0.4221508800983429, 0.4201735258102417, 0.41920557618141174, 0.41482335329055786, 0.4124123454093933]}",[]
201,Pengguna Google,tete nya gede2,5,2025-06-17 07:48:09,0,tete gede,pendek,"{'sequence': 'tete gede', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Grafis', 'Gameplay', 'Optimalisasi', 'Bugs & Error'], 'scores': [0.4504171907901764, 0.44631585478782654, 0.4379365146160126, 0.432207852602005, 0.4307454228401184, 0.4208332598209381, 0.4195956587791443]}",[]
202,Pengguna Google,nanti saja saya main dlu,5,2025-06-17 07:14:13,0,saja main dlu,fi,"{'sequence': 'saja main dlu', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Cerita', 'Optimalisasi', 'Gameplay', 'Bugs & Error'], 'scores': [0.4540361762046814, 0.4531458020210266, 0.4491947591304779, 0.44690006971359253, 0.44678065180778503, 0.4465579092502594, 0.4328518807888031]}",[]
203,Pengguna Google,Epik Cok grafik nya GG 🤟 asli padahal make medium keren lah,5,2025-06-17 07:02:59,1,epik cok grafik gg asli padahal make medium keren lah,id,"{'sequence': 'epik cok grafik gg asli padahal make medium keren lah', 'labels': ['Komunitas', 'Grafis', 'Monetisasi & Gacha', 'Optimalisasi', 'Cerita', 'Gameplay', 'Bugs & Error'], 'scores': [0.4348384737968445, 0.43479257822036743, 0.43333375453948975, 0.43279531598091125, 0.43105649948120117, 0.4269621670246124, 0.4223697781562805]}",[]
204,Pengguna Google,epic mantep,5,2025-06-17 06:40:30,0,epic mantep,ro,"{'sequence': 'epic mantep', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Gameplay', 'Grafis', 'Bugs & Error', 'Optimalisasi'], 'scores': [0.4428369104862213, 0.42893674969673157, 0.4255668520927429, 0.42454954981803894, 0.42270565032958984, 0.41564974188804626, 0.41315117478370667]}",[]
205,Pengguna Google,Tolong Untuk Diturunkan Grafik atau Detail Kecil Karena Kebanyakan HP Susah Untuk Memainkannya Karena Lag Dan Lain lain,3,2025-06-17 06:12:29,0,turun grafik detail kecil banyak hp susah untuk main lag lain,id,"{'sequence': 'turun grafik detail kecil banyak hp susah untuk main lag lain', 'labels': ['Grafis', 'Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Gameplay', 'Bugs & Error', 'Cerita'], 'scores': [0.4219249188899994, 0.4179527461528778, 0.41736361384391785, 0.415437787771225, 0.40762439370155334, 0.40651822090148926, 0.4034726619720459]}",[]
206,Pengguna Google,"ganenya sudah oke saya udah main game ini sejak 1.0, game yang sangat bagus. namun di update 2.4 kali ini saya tidak bisa memain kan game ini, mulai dari suka framedrop, force close, belom optimal, bahkan layar hitam ketika baru login, sampai saat ini saya belom bisa memainkan game ini karna layar hitam, tolong di optimalkan lagi game nya.",3,2025-06-17 05:58:36,2,ganenya oke udah main game sejak game sangat bagus di update kali saya main kan game mulai suka framedrop force close bom optimal bahkan layar hitam baru login saat saya bom bisa main game karna layar hitam di optimal game,id,"{'sequence': 'ganenya oke udah main game sejak game sangat bagus di update kali saya main kan game mulai suka framedrop force close bom optimal bahkan layar hitam baru login saat saya bom bisa main game karna layar hitam di optimal game', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Grafis', 'Cerita', 'Gameplay', 'Bugs & Error'], 'scores': [0.4403848946094513, 0.4393474757671356, 0.43780964612960815, 0.43683382868766785, 0.4367886185646057, 0.43595394492149353, 0.4350869357585907]}",[]
