Nama Pengguna,Teks Ulasan,Rating Bintang,Tanggal Ulasan,Jumlah Likes,Ulasan Bersih,bahasa,AutoLabel_Cerita,AutoLabel_Gameplay,AutoLabel_Grafis,AutoLabel_Bugs & Error,AutoLabel_Optimalisasi,AutoLabel_Monetisasi & Gacha,AutoLabel_Komunitas
Pengguna Google,dari segi game play sama sama grafis udh bagus banget si tapi sayang g ada sub indo nya jadi kadang kalo lagi main story rada g ketangkep alurnya,5,2025-06-17 14:17:49,1,segi game play sama sama grafis bagus banget si sayang g sub indo nya jadi kadang kalau main story rada g ketangkep alur,id,0,1,1,0,0,0,0
Pengguna Google,"please ini game jangan deadd game sebagus ini, sesempurna ini dari segi battle open world nya udah kaya game PC, baru kali ini gw nemu game sesempurna ini, cuma ya 1 minus nya ga ada sub indo itu aja si 🙏",5,2025-06-17 14:01:28,1,please game jangan deadd game bagus sempurna dari segi battle open world nya kaya game pc baru kali gua nemu game sempurna cuma minus nya ada sub indo aja si,id,0,1,0,0,0,0,0
Pengguna Google,game nya sangat seru dan menantang.apalagi kalo solo danjin sangat menyenangkan,5,2025-06-17 13:06:54,1,game nya sangat seru menantangapalagi kalau solo danjin sangat senang,id,0,1,0,0,0,0,0
Pengguna Google,game bagus tpi sayang terlalu berat helio g99 gakuat cik grafik paling rendah buat war aduh ngelagnya untuk perbandingan menurut pribadi gw beratan ini daripada game sebela dan lebih bagus ini + detailnya waduh banget bahkan rumputnya pun dibikin satu satu dan daunnya mulus banget makannya berat hehe dan bagusnya blom ada sub indo jadi bisa belajar bahasa Inggris sekalian,4,2025-06-17 11:42:57,0,game bagus tpi sayang terlalu berat hio g gakuat cik grafik paling rendah buat war aduh ngelagnya banding pribadi gua rat daripada game bela lebih bagus detail waduh banget bahkan rumput bikin satu satu daun mulus banget makan berat hehe bagus blom sub indo jadi ajar bahasa inggris sekali,id,0,1,1,0,0,0,0
Pengguna Google,"dari segi story,grafik, karakter semua bagus tapi kalo bisa tambahin bahasa Indonesia kalo GK bisa juga Gkpapa asalkan gamenya masih bagus dan GK banyak bug",5,2025-06-17 10:46:50,1,segi storygrafik karakter semua bagus kalau tambahin bahasa indonesia kalau bisa gkpapa asal game bagus tidak banyak bug,id,0,0,1,0,0,0,0
Pengguna Google,Perpaduan game ini sangat Harmonis Andara Budaya dan Teknologi yang Seimbang,5,2025-06-17 10:03:17,0,padu game sangat harmonis andara budaya teknologi imbang,id,0,1,0,0,0,0,0
Pengguna Google,"Pertama kali main game open world, langsung jadi game paling favoritku. Semoga konsisten terus👍🏻",5,2025-06-17 9:49:49,0,pertama kali main game open world langsung jadi game paling favorit moga konsisten terus,id,1,1,0,0,0,0,0
Pengguna Google,perkembangan nya cepet bangt pedahal baru 1 tahun,5,2025-06-17 9:21:07,0,kembang nya cepet bangt pedahal baru tahun,id,1,1,0,0,1,0,0
Pengguna Google,"geme nya bagus,kalo yang kurang menurut saya cuma bahasa Indonesia nya engga ada jadi aga susah main nya",3,2025-06-17 8:26:28,0,geme nya baguskalo kurang saya cuma bahasa indonesia nya engga jadi aga susah main nya,id,0,0,1,0,0,0,0
Pengguna Google,Epik Cok grafik nya GG 🤟 asli padahal make medium keren lah,5,2025-06-17 7:02:59,1,epik cok grafik nya gg asli padahal make medium keren lah,id,0,0,1,0,0,0,0
Pengguna Google,Tolong Untuk Diturunkan Grafik atau Detail Kecil Karena Kebanyakan HP Susah Untuk Memainkannya Karena Lag Dan Lain lain,3,2025-06-17 6:12:29,0,turun grafik detail kecil banyak hp susah untuk main lag lain,id,0,0,1,0,0,0,0
Pengguna Google,"ganenya sudah oke saya udah main game ini sejak 1.0, game yang sangat bagus. namun di update 2.4 kali ini saya tidak bisa memain kan game ini, mulai dari suka framedrop, force close, belom optimal, bahkan layar hitam ketika baru login, sampai saat ini saya belom bisa memainkan game ini karna layar hitam, tolong di optimalkan lagi game nya.",3,2025-06-17 5:58:36,3,ganenya oke sudah main game sejak game sangat bagus di update kali saya main kan game mulai suka framedrop force close bom optimal bahkan layar hitam baru login saat saya bom bisa main game karna layar hitam di optimal game nya,id,0,1,0,0,1,0,0
Pengguna Google,"gak pernah bosan berkomentar,semoga subtitle Indonesia di tambahkan 🙏🙏🙏🙏",5,2025-06-17 5:03:00,2,pernah bosan berkomentarsemoga subtitle indonesia tambah,id,0,0,0,0,0,0,0
Pengguna Google,"Saya sudah mengatur grafik game ke tingkat terendah, tetapi permainan tetap tidak berjalan stabil. Padahal, perangkat saya sudah memenuhi spesifikasi yang disarankan untuk memainkan game ini. Mohon agar performa game dapat dioptimalkan lebih baik lagi🥹",2,2025-06-17 4:42:14,0,sudah atur grafik game tingkat rendah main tetap jalan stabil padahal perangkat sudah penuh spesifikasi saran main game mohon performa game optimal lebih baik,id,0,0,1,0,1,0,0
Pengguna Google,"kenapa kamu memberikan karakter baromgsai ke istriku, kamu tidak tahu ya betapa kerja kerasnya dia mencari bahan buat gacha karakter yang dia mau, apaamksud anda begitu",1,2025-06-17 4:30:56,0,kamu beri karakter baromgsai istri kamu tahu betapa kerja keras cari bahan buat gacha karakter dia mau apaamksud begitu,id,0,0,0,0,0,0,0
Pengguna Google,"Bgs,tapi perbaikilah bug,pas peralihan akun sering force close udah kayak penyakit,alhasil harus download data lagi,buat sembuhinya",5,2025-06-17 3:47:46,0,bgstapi baik bugpas alih akun sering force close kayak penyakitalhasil download data lagibuat sembuh,id,0,0,0,0,0,0,0
Pengguna Google,bagus ga kikir kaya game sebelah,5,2025-06-17 3:46:02,0,bagus kikir kaya game belah,id,0,1,0,0,0,0,0
Pengguna Google,sa1tu satu nya masalah dan sangat menjengkelkan yaitu penggunaan RAM yang abnormal,5,2025-06-17 3:06:09,0,satu satu nya masalah sangat jengkel guna ram abnormal,id,0,0,0,0,0,0,0
Pengguna Google,kecewa gua download game lama apalagi donwload data nya sumpah lama banget 🗿,1,2025-06-17 3:00:27,0,kecewa gua download game lama donwload data nya sumpah lama banget,id,0,1,0,0,0,0,0
Pengguna Google,"gue baru comeback lagi, perasaan dulu gk separah kaya sekarang, makin update makin aneh, dulu walaupun jaringan jelek masih bisa main, sekarang jaringan gk ngelag sama sekali malah reconnect mulu, dan hp gue gk kentang loh, hp gue ram 12, masa iya di rata kanan lancar pas jaringan bagus doang, pas gue coba full rata kiri sama aja, lu pikir game lu cloud? klo cloud iya harus ketergantung sinyal lah ini bukan cloud malah ketergantungan sinyal kocak",1,2025-06-17 2:45:42,4,gue baru comeback asa dulu parah kaya sekarang makin update makin aneh dulu walaupun jaring jelek bisa main sekarang jaring ngelag sama sekali malah reconnect mulu hp gue kentang loh hp gue ram masa iya rata kanan lancar pas jaring bagus doang pas gue coba full rata kiri sama aja lu pikir game lu cloud klo cloud iya gantung sinyal lah bukan cloud malah gantung sinyal kocak,id,0,1,0,0,0,0,0
Pengguna Google,NGELAG MLU PEPEK,3,2025-06-17 2:29:02,0,ngelag mlu pepek,id,0,0,0,0,0,0,0
Pengguna Google,Game gacha terbaik eventnya banyak dan menarik semoga kedepannya bisa lebih baik🙌🏻,5,2025-06-17 1:45:30,0,game gacha baik eventnya banyak tarik moga depan lebih baik,id,0,1,0,0,0,0,0
Pengguna Google,bagus. hanya saja agak berat buat hp saya.,3,2025-06-17 0:31:45,0,bagus saja berat buat hp,id,0,0,0,0,1,0,0
Pengguna Google,"game jelek, farming echo cost 1 sudah 20x gacha tidak ada dapat yg bagus",1,2025-06-16 20:20:18,1,game jelek farming echo cost x gacha ada yang bagus,id,0,1,0,0,0,0,0
Pengguna Google,pokoknya jos lah buat ni game bagus banget,5,2025-06-16 16:29:40,0,pokok jos lah buat game bagus banget,id,0,1,0,0,1,0,0
Pengguna Google,masih gak kuat untuk hp Oppo f7,1,2025-06-16 15:50:16,0,tidak kuat hp oppo f,id,0,0,0,0,1,0,0
Pengguna Google,"update 2.4 aneh bgt tbtb keluar sendiri di mobile, agak lag juga untuk grafiknya sedih, jdi bintang 2, krn aku dpet cartethiya rc1",2,2025-06-16 14:53:26,0,update aneh banget tbtb keluar sendiri mobile lag untuk grafik sedih jdi bintang aku dpet cartethiya rc,id,0,0,1,0,0,0,0
Pengguna Google,Ty Kuro Skill Sanhua Udh Di Fix Semangat Terusss Dan jangan lupa Semoga suatu saat ada bahasa indonesianya,5,2025-06-16 14:49:40,0,ty kuro skill sanhua di fix semangat terusss jangan lupa moga suatu ada bahasa indonesia,id,0,0,0,0,0,0,0
Pengguna Google,semoga gamenya terus berkembang kedepannya 👍👍,5,2025-06-16 14:44:04,0,moga game terus kembang depan,id,0,1,0,0,0,0,0
Pengguna Google,"battlenya sangat menyenangkan dan satisfying tolong jgan tambahkan lagi mekanisme aneh² yg dpat merusak pengalaman bermain para player, dan tolong fitur terbang di tambahkan di semua region terima kasih sebelumnya, sehat selalu buat developer kuro",5,2025-06-16 14:15:59,0,battlenya sangat senang satisfying jgan tambah mekanisme aneh dpat rusak alam main player tolong fitur terbang tambah semua region terima kasih belum sehat selalu buat developer kuro,id,0,1,0,0,0,0,0
Pengguna Google,game baikkk bgt,5,2025-06-16 13:36:40,0,game baikkk banget,id,0,1,0,0,0,0,0
Pengguna Google,"Jaya Selalu Kuro Games.. dan selalu bisa menghadirkan event"" yang menarik. (Semoga Gacha Banner Lupa akun ku bisa win rate off Amin) 🙏🙏",5,2025-06-16 13:24:03,1,jaya selalu kuro games selalu hadir event tarik moga gacha banner lupa akun aku win rate off amin,id,0,1,0,0,0,0,0
Pengguna Google,game ini keren saya haram studionya tidak di ganti,4,2025-06-16 11:32:10,0,game keren haram studio di ganti,id,0,1,0,0,0,0,0
Pengguna Google,Aduhai ngelagnya😂,4,2025-06-16 11:03:36,0,aduhai ngelagnya,id,0,0,0,0,0,0,0
Pengguna Google,ini game keren sumpah. cuman gw kurang bisa nikmatin storynya karena bahasa inggris gw yg buruk. tolong developer tambahkan translate indonesia (kalo bisa sih) 😂,5,2025-06-16 10:59:19,0,game keren sumpah cuman gua kurang nikmatin storynya bahasa inggris gua buruk developer tambah translate indonesia kalau,id,0,1,0,0,0,0,0
Pengguna Google,"Kepada tim Kuro Games, Terima kasih telah menghadirkan Wuthering Waves, sebuah game yang sangat memukau. Sebagai pemain dari Indonesia, saya ingin menyarankan agar bahasa Indonesia dapat ditambahkan ke dalam game di masa mendatang. Hal ini akan sangat membantu, memudahkan kami dalam bermain, serta memungkinkan kami menikmati alur cerita dengan lebih baik.🙏",4,2025-06-16 9:43:57,0,tim kuro games terima kasih hadir wuthering waves buah game sangat pukau main indonesia ingin saran bahasa indonesia tambah dalam game masa datang ini sangat bantu mudah dalam main mungkin nikmat alur cerita lebih baik,id,1,1,0,0,0,0,0
Pengguna Google,"game Sangat bagus dengan grafik yang memuaskan, saya hanya berharap terdapat opsi untuk bahasa Indonesia untuk para pemain di Indonesia 🙏🏻",5,2025-06-16 9:09:40,1,game sangat bagus grafik muas hanya harap dapat opsi bahasa indonesia para main indonesia,id,0,1,1,0,0,0,0
Pengguna Google,"Bagus👍,kurang optimalnya aja lebih di optimalkan lagi gamenya👍",5,2025-06-16 8:58:43,0,baguskurang optimal aja lebih optimal game,id,0,1,0,0,1,0,0
Pengguna Google,"setelah update 2.4 karakter gk berekspresi, bahkan di story utama. ini gak tau bug atau emang ada penurunan pada mobile biar gk terlalu berat EDIT: sudah diperbaiki sih tapi cuma karakter penting/resonator. npc masih gk gerak tu mulut",5,2025-06-16 8:00:58,1,update karakter ekspres bahkan story utama tau bug emang turun mobile biar tidak terlalu berat edit baik cuma karakter pentingresonator npc tidak gerak tu mulut,id,0,0,0,1,0,0,0
Pengguna Google,Gamenya bagus hanya saja belom ada bahasa Indonesia tolong tambahkan bahasa Indonesia karena saya tidak bisa bahasa inggris,3,2025-06-16 7:58:32,1,game bagus saja bom bahasa indonesia tambah bahasa indonesia saya bisa bahasa inggris,id,0,1,0,0,0,0,0
Pengguna Google,"Grafik sudah bagus dan HD, tetapi walaupun sudah banyak update kurangnya tidak ada bahasa Indonesia jadi, untuk yang tidak faham bahasa Inggris keseruannya kurang. Rekomendasi tambahan untuk bahasa Indonesia.",5,2025-06-16 7:23:14,1,grafik bagus hd walaupun banyak update kurang ada bahasa indonesia jadi yang faham bahasa inggris seru kurang rekomendasi tambah bahasa indonesia,id,0,0,1,0,0,0,0
Pengguna Google,gg parah nih game,5,2025-06-16 4:49:41,0,gg parah nih game,id,0,1,0,0,0,0,0
Pengguna Google,mantap kalo dicari wuka tetap ada,5,2025-06-16 4:38:54,0,mantap kalau cari wuka tetap,id,0,0,0,0,1,0,0
Pengguna Google,bagus banget game nya dan yang paling penting game nya tidak kikir🥰,5,2025-06-16 4:10:35,0,bagus banget game nya yang paling penting game nya kikir,id,0,1,0,0,0,0,0
Pengguna Google,TOLONG TAMBAHKAN BAHASA INDONESIA.,4,2025-06-16 3:17:46,0,tambah bahasa indonesia,id,0,0,0,0,0,0,0
Pengguna Google,HP cepat panas padahal baru 15 menit main itu pun sudah paling mentok rata kiri🫠. please dioptimalkan lagi perfoma gamenya nya!!!,4,2025-06-16 0:48:00,0,hp cepat panas padahal baru menit main pun paling mentok rata kiri please optimal perfoma game nya,id,0,1,0,0,1,0,0
Pengguna Google,Setelah update patch terbaru malah sering force close sendiri,1,2025-06-16 0:42:13,6,update patch baru malah sering force close sendiri,id,0,0,0,0,0,0,0
Pengguna Google,game yang master piece dan grafiknya yang sangat memukau. saran saya tambahkan bahasa indonesia juga👍,5,2025-06-16 0:30:48,0,game master piece grafik sangat pukau saran tambah bahasa indonesia,id,0,0,1,0,0,0,0
Pengguna Google,game bagus ini bansosnya lancar kurangnya cuma satu kadang kadang suka compiling shader,5,2025-06-16 0:04:55,0,game bagus bansosnya lancar kurang cuma satu kadang kadang suka compiling shader,id,0,1,0,0,0,0,0
Pengguna Google,ini game bagus si cuman malas banget liat story romantis mulu bosen liatnya,1,2025-06-15 22:54:49,0,game bagus si cuman malas banget liat story romantis mulu bosen liat,id,0,1,0,0,0,0,0
Pengguna Google,butuh dub indonesia,5,2025-06-15 18:51:30,0,butuh dub indonesia,id,0,0,0,0,0,0,0
Pengguna Google,baru 1 hari gacha karakter baru dpat di pity 3,5,2025-06-15 18:00:22,0,baru hari gacha karakter baru dpat pity,id,0,1,0,0,0,0,0
Pengguna Google,berharap kuro memikirkan untuk menambah kan bahasa Indonesia,5,2025-06-15 18:00:21,0,harap kuro pikir tambah kan bahasa indonesia,id,0,0,0,0,0,0,0
Pengguna Google,mantep juga ni game. pertama kali download langsung 25.5GB.. 🤣🤣🤣 Semoga gak mengecewakan dengan kapasitas segede itu.😁😁😁,5,2025-06-15 17:20:33,0,mantap ini game pertama kali download langsung gb moga kecewa kapasitas gede,id,0,1,0,0,0,0,0
Pengguna Google,"setelah main, ternyata lebih banyakan karakter cewe daripada cowo. karakter cowo nya bisa dihitung jari, skip dulu deh klo gitu.. sayang aja,main cuman buat liat tete gede sama suara imut doang, udah basi yang gitu mah. kek nya target nih game main nya cowo deh,pantes agak sepi",1,2025-06-15 15:00:05,0,main nyata lebih banyak karakter cewe cowo karakter cowo nya hitung jari skip dulu deh klo sayang ajamain cuman buat liat tete gede sama suara imut doang basi begitu mah kek nya target nih game main nya cowo dehpantes sepi,id,0,1,0,0,0,0,0
Pengguna Google,saya sudah main dari 1.0 dan cuman menang rate off 1 kali dan hampir setiap gacha selalu hard pity pliss lah kasih gacha yg wangi kuroooo,3,2025-06-15 14:50:13,0,sudah main cuman menang rate off kali dan hampir gacha selalu hard pity pliss lah kasih gacha wangi kuroooo,id,0,0,0,0,0,1,0
Pengguna Google,"game monyettt, kalah rate mulu di ini game",1,2025-06-15 13:41:23,0,game monyettt kalah rate mulu ini game,id,0,1,0,0,0,0,0
Pengguna Google,males main banyak yang nggak masuk akal udah uninstal,1,2025-06-15 13:32:31,0,malas main banyak nggak masuk akal uninstal,id,0,0,0,0,0,0,0
Pengguna Google,animasi game + epic war fighting paling keren yg pernah gua mainin,5,2025-06-15 12:37:40,0,animasi game epic war fighting paling keren pernah gua mainin,id,0,1,0,0,0,0,0
Pengguna Google,"saya pernah instal dan main beberapa menit, memang sih ini game yang bagus, grafik dan desain karakter cakep, tapi yang saya harapkan cuma satu, saya ingin sekali membaca story, walau paham sedikit bahasa Inggris, tapi saya berharap semoga ada fitur bahasa, untuk sekali game dengan pasar besar seperti ini, alhasil saya uninstal dan masih fokus main genshin impact saja karna memiliki bahasa Indonesia, saya akan main lagi wuwa apabila ada fitur bahasa, semoga di dengar developer",5,2025-06-15 12:03:16,0,pernah instal main beberapa menit memang game bagus grafik desain karakter cakep yang harap cuma satu ingin sekali baca story paham sedikit bahasa inggris harap moga fitur bahasa sekali game pasar besar ini alhasil uninstal masih fokus main genshin impact karna milik bahasa indonesia saya akan main wuwa apabila fitur bahasa moga dengar developer,id,0,0,1,0,0,0,0
Pengguna Google,"Disaat pendukungmu yang memiliki device issue itu, kau kenapa meningkatkan gamenya terlalu tinggi sampe merusak device. oke kuro oke kuro, please kasih nafas buat para pendukungmu yang ingin memainkan game ini kuwok!😡💔 Hidup kuwok❗",5,2025-06-15 11:39:25,0,saat dukung milik device issue kau tingkat game terlalu tinggi rusak device oke kuro oke kuro please kasih nafas buat dukung ingin main game kuwok hidup kuwok,id,0,1,0,1,0,0,0
Pengguna Google,"download game ini karena kecewa sistem pity di genshin, minimal klo udh hard pity (70+) next nya langsung soft pity kek. semoga ini ga mengecewakan",5,2025-06-15 11:23:43,0,download game karena kecewa sistem pity genshin minimal klo hard pity next nya langsung soft pity kek moga tidak kecewa,id,0,1,0,0,0,0,0
Pengguna Google,"gamenya bagu, hanya tidak ada bahasa Indonesia",5,2025-06-15 11:04:45,0,game bagu tidak bahasa indonesia,id,0,1,0,0,0,0,0
Pengguna Google,"Seandainya optimalisasi cepat pada seluruh jenis device setiap update patch mungkin saya selalu memainkan game anda dibanding kompetitor, namun ntah kenapa device saya samsung s23 fe dengan chipset exynos 2200 harusnya masih tergolong mampu untuk bermain di grafik menengah dengan lancar. Jadi tolong optimalisasi game anda dengan chipset dan device asal korea ini, karena sudah 3 kali saya mengalami force close ketika saya login di game untuk patch sekarang, saya mohon segera",3,2025-06-15 9:54:39,1,anda optimalisasi cepat seluruh jenis device update patch mungkin selalu main game banding kompetitor ntah device samsung s fe chipset exynos harus golong mampu main grafik tengah lancar jadi optimalisasi game dengan chipset device asal korea karena kali alami force close login game patch sekarang saya mohon segera,id,0,1,1,0,1,0,1
