Nama Pengguna,Teks Ulasan,Rating Bintang,Tanggal Ulasan,Jumlah Likes,Ulasan Bersih
Pengguna Google,"Makasih Zhongli, Furina Sama Arlecchino, Xilonen, Escoffier Sama Raidennya😋",5,2025-06-14 11:39:23,0,makasih zhongli furina sama arlecchino xilonen escoffier sama raidennya
Pengguna Google,kepada pihak hoyoverse tolong kurang kan data yg didownload agar mendownload nya tidaklama,4,2025-06-14 11:11:16,0,pihak hoyoverse kurang kan data didownload mendownload tidaklama
Pengguna Google,"game nya seru,dan sangat menantang...",5,2025-06-14 10:56:43,0,game serudan sangat tantang
Pengguna Google,seru,5,2025-06-14 10:14:29,0,seru
Pengguna Google,gamenya bagus dan seru,5,2025-06-14 09:41:20,0,gamenya bagus seru
Pengguna Google,"HOYOVERSE GAK USAH KASIH BANYAK FILLER, FOKUS KE PEMBAHASAN UTAMA AJA, BUAT APA BANYAKIN FILLER GA PENTING, STORY ALBEDO UDAH BEBERAPA TAHUN LALU kagetnya dilanjut, gw dah ga ingat hoyoverse! kemarin bahas apa tu di event Albedo kemarin, bisa ga sih langsung ke intinya aja!",3,2025-06-14 07:54:14,1,hoyoverse usah kasih banyak filler fokus bahas utama buat apa banyakin filler penting story albedo udah beberapa tahun lalu kaget lanjut gw dah ingat hoyoverse kemarin bahas apa tu event albedo kemarin tidak langsung inti
Pengguna Google,sistem gacha aja yang kurang susah untuk mendapatkan char bintang 5,5,2025-06-14 07:36:00,1,sistem gacha yang kurang susah dapat char bintang
Pengguna Google,"cuma berharap 1.) tombol skip story dan 2.) ulang spirall bisa pilih ulang dari fase 1 atau ulang fase 2 doang (kalo harus ulang dari fase 1 melulu bakal habis banyak waktu, apalagi kalo susah banget)",1,2025-06-14 05:15:01,5599,cuma harap tombol skip story ulang spirall pilih ulang fase ulang fase doang kalau ulang fase melulu bakal habis banyak waktu kalau susah banget
Pengguna Google,nice game,5,2025-06-14 04:50:35,0,nice game
Pengguna Google,"genshin ku di hapus adek ku njirr ;),mana download nya gak ngotak",5,2025-06-14 04:25:14,0,genshin ku hapus adek ku njirr mana download ngotak
Pengguna Google,"Menghargai penulis itu memang harus dilakukan tetapi tidak semua orang ingin membaca seluruh teks cerita yang telah disajikan, alangkah baiknya buatkan lah fitur skip beberapa dan skip seluruh agar pemain yang memiliki sedikit waktu dapat memainkannya dengan nyaman. Kau tahu sebenernya game ini sangat bagus, akan tetapi permasalahan nya adalah seluruh pemain dipaksa membaca seluruh teks yang ada yang padahal tidak semua orang ingin membaca keseluruhannya...",5,2025-06-14 03:51:18,0,harga tulis memang laku semua orang baca seluruh teks cerita telah saji alangkah baik buat lah fitur skip beberapa skip seluruh main milik sedikit waktu main nyaman kau tahu sebenernya game sangat bagus tetapi masalah seluruh main paksa baca seluruh teks ada padahal tidak semua orang baca seluruh
Pengguna Google,masih kikir😮‍💨,4,2025-06-14 03:47:56,1,kikir
Pengguna Google,"untuk story sebenarnya bagus namun resource dan grinding nya sangat lama dan memakan waktu berjam jam hanya untuk 1 karakter, serta meningkatnya darah musuh di berbagai région memaksa kita untuk build setidak nya 4 karakter apalagi spiral abyss dan imaginarium théatre yang memaksa memiliki karakter banyak untuk di built🙏",2,2025-06-14 03:33:57,5,story benar bagus resource grinding sangat lama makan waktu jam jam karakter tingkat darah musuh bagai rgion paksa untuk build tidak karakter spiral abyss imaginarium thatre paksa milik karakter banyak untuk di built
Pengguna Google,Tolong tingkatkan QOL,4,2025-06-14 03:21:53,1,tingkat qol
Pengguna Google,game seru,5,2025-06-14 02:30:15,0,game seru
Pengguna Google,"never mind, game nya bagus dan seru, kekurangan yang fatal yaitu code verifikasi yg gak muncul yg bikin aku kehilangan akun ku sendiri, segera perbaiki atau minimal balikin akun ku, grinding berbulan bulan tapi hilang hanya sedetik, aku bakal kasih bintang 5 kalau kekurangan ini di perbaiki, SEGERA.",2,2025-06-14 01:59:00,0,never mind game bagus seru kurang fatal code verifikasi tidak muncul bikin aku hilang akun ku sendiri segera baik minimal balikin akun ku grinding bulan bulan hilang detik aku bakal kasih bintang kalau kurang di baik segera
Pengguna Google,Kukasih bintang 4 karena kurang puas saat main di pc voice aktor Inggris karakternya saat quest bisu tolong diperbaiki,2,2025-06-14 01:37:04,1,kasih bintang kurang puas main pc voice aktor inggris karakter quest bisu baik
Pengguna Google,seru bet stress main ml hilang makasih minn,5,2025-06-14 00:17:37,0,seru bet stress main ml hilang makasih minn
Pengguna Google,gem nya udah bagus tapi tolong tambahin fitur PVP nya agar bisa nantang player lain plis,5,2025-06-14 00:01:02,0,gem udah bagus tolong tambahin fitur pvp bisa nantang player plis
Pengguna Google,ini tolong siapapun yang tau saya gak bisa login ke akun genshin saya dari jam 10 pagi kemaren,4,2025-06-13 23:01:57,0,tolong siapa tau tidak login akun genshin dari jam pagi kemaren
Pengguna Google,kikir impact nih gacor Wak,5,2025-06-13 19:05:02,0,kikir impact nih gacor wak
Pengguna Google,Butuh tombol skip,5,2025-06-13 18:43:36,0,butuh tombol skip
Pengguna Google,"ini game nya kenapa ya, kok muncul notif crash waktu mau masuk gamenya, hanya bisa sampai layar hoyoverse setelah itu langsg keluar dari game. apakah bermasalah dari server atau perangkat hp nya ya. padahal untuk game nya sangat bagus sekali.",4,2025-06-13 18:08:39,3,game muncul notif crash waktu mau masuk gamenya bisa layar hoyoverse itu langsg keluar game masalah server perangkat hp ya padahal game sangat bagus sekali
Pengguna Google,"bisakah kalian memperbaiki ""terlalu banyak permintaan"" pada game ini? jujur ini sangat mengganggu dan terjadi ketika mau login ke akun dan ganti email. tolong diperbaiki! ini sangat merugikan bagi saya",1,2025-06-13 16:55:24,0,bisa kalian baik terlalu banyak minta game jujur sangat ganggu jadi mau login akun ganti email baik sangat rugi saya
Pengguna Google,sagat bagus,5,2025-06-13 16:46:59,0,sagat bagus
Pengguna Google,Good open world game,5,2025-06-13 16:31:56,0,good open world game
Pengguna Google,awesome,5,2025-06-13 15:59:52,0,awesome
Pengguna Google,game bagus,5,2025-06-13 15:27:19,0,game bagus
Pengguna Google,nice anime,5,2025-06-13 14:39:08,0,nice anime
Pengguna Google,game.. ya baguss... tapi.. bagi Player gratis kasih.. lah item.. yang.. bagus.. supaya memudahkan.. Player.. baru.. terimakasih 🙏🤧,5,2025-06-13 13:07:30,0,game baguss bagi player gratis kasih lah item bagus mudah player baru terimakasih
Pengguna Google,mantulllll,5,2025-06-13 13:00:26,0,mantulllll
Pengguna Google,"gamenya seru, ceritanya juga bisa menggerakkan emosi",5,2025-06-13 11:55:47,0,gamenya seru cerita bisa gerak emosi
Pengguna Google,kalah Rate-Off. Tapi gamenya sangat seru! <3,5,2025-06-13 11:52:23,0,kalah rateoff gamenya sangat seru
Pengguna Google,mau nanya dong main game ini habisin banyak kouta gak setiap main game nya?,5,2025-06-13 10:40:03,0,mau nanya dong main game habisin banyak kouta tiap main game
Pengguna Google,"game ini sangat bagus dan menarik tapi..loading agak lama sih ya sepadan sih sama grafik gamenya tolong utk developer utk mempersingkat loadingnya,dan juga kalian coba donload pasti kalian bakal kecanduan makanya buruan donload🫵😆",5,2025-06-13 10:25:30,0,game sangat bagus tarik tapiloading lama padan sama grafik gamenya developer untuk singkat loadingnyadan kalian coba donload kalian bakal candu makanya buru donload
Pengguna Google,bagus bgt gamenya,5,2025-06-13 10:22:20,0,bagus banget gamenya
Pengguna Google,3jam nyelesain 1 misi isinya cuma bacot aj boring banget,3,2025-06-13 10:11:12,0,jam nyelesain misi isi cuma bacot aj boring banget
Pengguna Google,"gamenya bagus saya suka, dan ini game yang menyenangkan",5,2025-06-13 09:57:29,0,gamenya bagus suka ini game senang
Pengguna Google,Tolong kurangin kikirnya klo bisa kek Dev sebelah hadiah eventnya (ireng),1,2025-06-13 07:50:32,0,rangin kikir klo kek dev belah hadiah eventnya ireng
Pengguna Google,game sangat bagus saya login saja download data itu sampai 8 jam tidak sampai 100% sangat sangat sebentar sekali ya🥰,5,2025-06-13 07:47:49,0,game sangat bagus login download data sampai jam sampai sangat sangat sebentar sekali
Pengguna Google,ringankan gamenya agar hp spek kebawah bisa bermain gamenya,5,2025-06-13 07:41:50,0,ringan gamenya hp spek bawah main gamenya
Pengguna Google,"untuk pengaruh MC di cerita seperti tidak berdampak sama sekali, malah karakter lain yang lebih berdampak, jika terus seperti ini cobalah untuk menghapus karakter utama/travel dalam cerita genshin 🫤",4,2025-06-13 07:00:42,0,pengaruh mc cerita tidak dampak sama sekali malah karakter yang lebih dampak terus ini coba hapus karakter utamatravel cerita genshin
Pengguna Google,keren tapi pas di dowload masa udah 100 ngulang jadi 59,4,2025-06-13 06:40:45,0,keren pas dowload masa udah ngulang jadi
Pengguna Google,Kalo hp kentang gausah download ini game udh tau memori kecil main game ini giliran update besar2an nyalahin developer sukanya ngasi rating buruk padahal hp nya yg burik,5,2025-06-13 05:59:18,0,kalau hp kentang gausah download game udh tau memori kecil main game gilir update besar nyalahin developer suka ngasi rating buruk padahal hp burik
Pengguna Google,game membosankan . kasih skip dialog donv kaya main gow walapun ada jalan ceritanya tapi bisa di skip. ga dengerin orang ini devnya,1,2025-06-13 03:22:27,0,game bosan kasih skip dialog donv kaya main gow walapun jalan cerita bisa skip dengerin orang devnya
Pengguna Google,"gamenya sangat, story menarik gggggg",5,2025-06-13 02:45:49,0,gamenya sangat story tarik gggggg
Pengguna Google,mantap,5,2025-06-13 02:29:40,0,mantap
Pengguna Google,developer kikir,1,2025-06-13 02:21:04,0,developer kikir
Pengguna Google,"Dipikir-pikir lg, skrg gw baru nyadar patch Natlan adalah patch terburuk yg pernah gw alami dibanding patch Inazuma. Dahlah hambar dari segi storynya, yapping makin berbelit-belit jarang to the point, ekspektasi bangsa perang eh justru bangsa pesta pora dan maksa keliatan modern. Gw merasa tertarik aja bila ada ref dunia nyata, tp kok gini amat yak dalam benak gw? Bodoh jg w ngarep byk di awal patch gegara QoL ma anniversarynya jd lebih baik tahun lalu, kenyataannya tetep gimmick jg",1,2025-06-12 22:52:56,8,dipikirpikir lg skrg gw baru nyadar patch natlan patch buruk pernah gw alami banding patch inazuma dah hambar segi storynya yapping makin berbelitbelit jarang to the point ekspektasi bangsa perang eh justru bangsa pesta pora maksa liat modern gw rasa tarik bila ref dunia nyata tp gin yak benak gw bodoh jg w ngarep byk awal patch gegara qol ma anniversarynya jd lebih baik tahun lalu nyata tetep gimmick jg
Pengguna Google,lumayan,4,2025-06-12 21:47:02,0,lumayan
Pengguna Google,segi grafik menang parahh tapi untuk hp kek gua hampir menyala jadii ku kurangin karna pas gacha selalu ampass parahh,4,2025-06-12 21:37:05,0,segi grafik menang parahh untuk hp kek gua hampir nyala jadi ku rangin karna pas gacha selalu ampass parahh
Pengguna Google,"bagus banget, grafiknya juga oke 👌",5,2025-06-12 19:41:58,0,bagus banget grafik oke
Pengguna Google,"Saat mau login ke akun,jaringannya error,gua udah coba pake vpn tapi tidak bisa, mohon di perbaiki soal pemakaian jaringannya yang terlalu tinggi",1,2025-06-12 19:33:54,1,mau login akunjaringannya errorgua udah coba pake vpn tidak mohon baik soal pakai jaring terlalu tinggi
Pengguna Google,"tolong beri kesempatan ganti gender traveler sekali aja karena gak paham saat awal awal rilis game ini, kalau main ulang cape ngebuild karakter dan selesain storynya dari awal tolong developer 🙏🏻🙏🏻",3,2025-06-12 18:22:02,0,beri sempat ganti gender traveler sekali karena paham awal awal rilis game kalau main ulang cape ngebuild karakter selesain storynya awal developer
Pengguna Google,bagus,5,2025-06-12 18:15:22,0,bagus
Pengguna Google,"untuk keseluruhan sudah bagus tapi ada yang kurang,kekurangan nya adalah tidak ada mode game PvP coba aja kalau ada mode game PvP pasti seru",5,2025-06-12 17:50:29,0,seluruh bagus kurangkekurangan tidak mode game pvp coba kalau ada mode game pvp seru
Pengguna Google,QOL nya bro tolonglah njir,1,2025-06-12 17:42:08,1,qol bro tolong njir
Pengguna Google,alamakk bagus tapi pelitnyo udah top up 500.000 buat dapet zongli tapi Ndak dapet Yo wes lah malah dapet qiqi,5,2025-06-12 17:25:29,0,alamakk bagus pelitnyo udah top up buat dapet zongli ndak dapet yo wes lah malah dapet qiqi
Pengguna Google,"tanpa alasan,tapi untuk hp entry level masih sanggup kok di rata kiri",4,2025-06-12 16:51:45,0,alasantapi hp entry level sanggup rata kiri
Pengguna Google,hp kentang jangan download ini game karna hp gw ga bisa di pencet pas masuk nih game sampai bunyi mesin cukur ga jalan lagi gw restart hp,1,2025-06-12 16:46:35,0,hp kentang jangan download game karna hp gw bisa pencet pas masuk nih game bunyi mesin cukur jalan gw restart hp
Pengguna Google,"saya pensi dulu, karena HP saya udah kuat.. 🥲",2,2025-06-12 16:24:00,1,pensi dulu hp udah kuat
Pengguna Google,"tolong dong domain artefak nya jangan dibikin susah-susah banget, lengan dikit dapet stat def🥺sama tolong tambahin fitur skip, kadang suka ngantuk kalo kebanyakan dengerin dialog dan tolong jaringannya di stabilkan dong😭pake kuota/Wi-Fi sama-sama ngelag",4,2025-06-12 15:35:28,0,dong domain artefak jangan bikin susahsusah banget lengan dikit dapet stat defsama tambahin fitur skip kadang suka ngantuk kalau banyak dengerin dialog tolong jaring stabil dongpake kuotawifi samasama ngelag
Pengguna Google,ok gamenya,4,2025-06-12 15:05:26,0,gamenya
Pengguna Google,"sangat bagus, sampe sampe gua main game sampe mati HP gua",5,2025-06-12 14:40:26,0,sangat bagus sampe sampe gua main game sampe mati hp gua
Pengguna Google,"kalau bisa sih jangan terlalu banyak cutscene percakapan, dikit dikit percakapan gal bisa diskip pula, bikin lama selesain quest",1,2025-06-12 14:19:32,0,kalau jangan terlalu banyak cutscene cakap dikit dikit cakap gal skip bikin lama selesain quest
Pengguna Google,combat terlalu bosan,1,2025-06-12 14:07:30,0,combat terlalu bosan
Pengguna Google,gamenya sedikit forno tapi saya suka,5,2025-06-12 12:49:34,0,gamenya sedikit forno saya suka
Pengguna Google,ada suara mesin cukur pas main engga tau darimana,3,2025-06-12 12:44:11,0,suara mesin cukur pas main engga tau darimana
Pengguna Google,game macam apa ini gk dikasih ampun sampai hp saya ngelek banget kaya j2 prime,5,2025-06-12 12:33:36,0,game macam apa gk kasih ampun hp lag banget kaya j prime
Pengguna Google,gamenya ngeribetin masa mau main harus log in mulu mana lemot pula! bisa gak sih gamenya itu gausah ada log in? ngeselin bener ni game!,1,2025-06-12 12:16:16,0,gamenya ngeribetin masa mau main log in mulu mana lot bisa gamenya gausah log in ngeselin bener ni game
Pengguna Google,lumayan,5,2025-06-12 12:05:52,0,lumayan
Pengguna Google,"Ngebosenin, hadiah sedikit, gacha kalah terus, quest udah kelar semua bingung ngapain, yang paling parah hadiah dikit banget beda sama game wuthering waves.",1,2025-06-12 11:54:48,12,ngebosenin hadiah sedikit gacha kalah terus quest udah kelar semua bingung ngapain paling parah hadiah dikit banget beda sama game wuthering waves
Pengguna Google,"Game ini membosankan,gameplay monoton story filler yang ampas.",1,2025-06-12 11:40:43,2,game membosankangameplay monoton story filler ampas
Pengguna Google,mantap bagus,1,2025-06-12 11:35:43,0,mantap bagus
Pengguna Google,mantap,5,2025-06-12 11:20:04,0,mantap
Pengguna Google,nice,5,2025-06-12 11:15:22,0,nice
Pengguna Google,"terimakasih atas pengalaman bermainnya. tapi saya kecewa setelah adanya natlan bukan menambah keseruan malah seolah-olah developer ingin menguras waktu dan uang para player monetisasi yang predatorik. MiHoYo paham betul cara memanipulasi psikologi pemain dengan FOMO dan power creep. Karakter baru selalu lebih OP, artefak RNG-nya menyiksa, dan resin system membatasi progres kecuali kalian mau whale. Ini bukan game, tapi kasino berkedok open-world.",1,2025-06-12 10:15:27,0,terimakasih atas alam main saya kecewa ada natlan bukan tambah seru malah seolaholah developer uras waktu uang player monetisasi predatorik mihoyo paham betul cara manipulasi psikologi main fomo power creep karakter baru selalu lebih op artefak rngnya siksa resin system batas progres kalian mau whale bukan game kasino kedok openworld
Pengguna Google,"amazing.gamenya sangat ""impact""ful",4,2025-06-12 10:09:47,0,amazinggamenya sangat impactful
Pengguna Google,sangat bagus walaupun memori game ini besar,5,2025-06-12 09:48:25,0,sangat bagus walaupun memori game besar
Pengguna Google,kikir inpach,2,2025-06-12 09:01:52,0,kikir inpach
Pengguna Google,"story yg bagus cuma di Fontaine sama natlan sisanya turu, design karakter cukup oke, story kebanyakan yapping & di seret² terus, explorasi boring & combat nya clunky yang bagus cuma soundtrack.",1,2025-06-12 08:34:32,0,story bagus cuma fontaine sama natlan sisa turu design karakter cukup oke story banyak yapping seret terus explorasi boring combat clunky bagus cuma soundtrack
